ID_HECHO,FECHA,VEHICULO_VICTIMA,SEXO_VICTIMA,EDAD_VICTIMA,GRAVEDAD,ROL_VICTIMA,RANGO_ETARIO
LC-2019-0021365,2019-01-11,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0021365,2019-01-11,,FEMENINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0021434,2019-01-11,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0021709,2019-01-11,,MASCULINO,60.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0021896,2019-01-11,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0021896,2019-01-11,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0022026,2019-01-11,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0022105,2019-01-11,,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0022106,2019-01-11,,,,LEVEMENTE HERIDO,,
LC-2019-0022174,2019-01-11,,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0022256,2019-01-11,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0022273,2019-01-11,,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0022275,2019-01-11,,FEMENINO,54.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0022298,2019-01-11,,FEMENINO,67.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0022348,2019-01-11,,FEMENINO,74.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0022492,2019-01-11,,FEMENINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0022559,2019-01-11,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0022606,2019-01-11,,FEMENINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0022650,2019-01-11,,FEMENINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0022670,2019-01-11,,FEMENINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0022774,2019-01-11,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0022790,2019-01-11,,FEMENINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0023022,2019-01-11,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0023164,2019-01-11,,FEMENINO,58.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0023309,2019-01-11,,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0023360,2019-01-11,,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0023362,2019-01-11,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0023485,2019-01-11,,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0023488,2019-01-11,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0023539,2019-01-11,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0023555,2019-01-11,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0023599,2019-01-11,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0023727,2019-01-11,,MASCULINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0024103,2019-01-11,,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0024454,2019-01-11,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0032150,2019-01-11,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0040263,2019-01-11,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0687058,2019-01-11,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0688515,2019-01-11,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0023692,2019-01-12,,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0023692,2019-01-12,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0023777,2019-01-12,,MASCULINO,52.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0023860,2019-01-12,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0023860,2019-01-12,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0023868,2019-01-12,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0023906,2019-01-12,,FEMENINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0023906,2019-01-12,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0023906,2019-01-12,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0023906,2019-01-12,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0023906,2019-01-12,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0024132,2019-01-12,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0024257,2019-01-12,,FEMENINO,70.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0024265,2019-01-12,,FEMENINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0024269,2019-01-12,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0024408,2019-01-12,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0024465,2019-01-12,,MASCULINO,47.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0024488,2019-01-12,,MASCULINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0024600,2019-01-12,,FEMENINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0024719,2019-01-12,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0024752,2019-01-12,,MASCULINO,54.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0024755,2019-01-12,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0024755,2019-01-12,,FEMENINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0024778,2019-01-12,,FEMENINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0025473,2019-01-12,,MASCULINO,75.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0033162,2019-01-12,,FEMENINO,58.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0267484,2019-01-12,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0757409,2019-01-12,,MASCULINO,59.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0024930,2019-01-13,,MASCULINO,73.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0025033,2019-01-13,,FEMENINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0025067,2019-01-13,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0025088,2019-01-13,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0025109,2019-01-13,,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0025109,2019-01-13,,FEMENINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0025134,2019-01-13,,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0025154,2019-01-13,,FEMENINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0025411,2019-01-13,,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0025411,2019-01-13,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0025411,2019-01-13,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0642028,2019-10-14,,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0025428,2019-01-13,,FEMENINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0025428,2019-01-13,,FEMENINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0025548,2019-01-13,,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0025548,2019-01-13,,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0378357,2019-06-18,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0025730,2019-01-13,,MASCULINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0025730,2019-01-13,,MASCULINO,64.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0052617,2019-01-13,,MASCULINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0052617,2019-01-13,,FEMENINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0025021,2019-01-13,,MASCULINO,74.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0025831,2019-01-14,,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0025831,2019-01-14,,FEMENINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0025841,2019-01-14,,FEMENINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0025841,2019-01-14,,FEMENINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0026116,2019-01-14,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0026619,2019-01-14,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0026635,2019-01-14,,FEMENINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0026635,2019-01-14,,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0027065,2019-01-14,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0027083,2019-01-14,,MASCULINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0027156,2019-01-14,,MASCULINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0027204,2019-01-14,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0027208,2019-01-14,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0027290,2019-01-14,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0027336,2019-01-14,,MASCULINO,60.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0027551,2019-01-14,,,,LEVEMENTE HERIDO,,
LC-2019-0027620,2019-01-14,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0027679,2019-01-14,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0027748,2019-01-14,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0027769,2019-01-14,,FEMENINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0027969,2019-01-14,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0028124,2019-01-14,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0028203,2019-01-14,,MASCULINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0028228,2019-01-14,,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0028228,2019-01-14,,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0028384,2019-01-14,,MASCULINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0028499,2019-01-14,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0028597,2019-01-14,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0028635,2019-01-14,,,,LEVEMENTE HERIDO,,
LC-2019-0028641,2019-01-14,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0028794,2019-01-14,,MASCULINO,30.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0030752,2019-01-14,,FEMENINO,60.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0033421,2019-01-14,,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0028657,2019-01-15,,FEMENINO,59.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0028657,2019-01-15,,MASCULINO,59.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0028657,2019-01-15,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0028702,2019-01-15,,MASCULINO,18.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0028702,2019-01-15,,MASCULINO,18.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0028731,2019-01-15,,FEMENINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0304750,2019-05-15,,MASCULINO,58.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0028731,2019-01-15,,FEMENINO,7.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0304750,2019-05-15,,MASCULINO,58.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0028796,2019-01-15,,MASCULINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0029010,2019-01-15,,MASCULINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0029065,2019-01-15,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0029065,2019-01-15,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0193078,2019-03-28,,FEMENINO,62.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0029336,2019-01-15,,MASCULINO,67.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0029346,2019-01-15,,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0029347,2019-01-15,,MASCULINO,62.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0029367,2019-01-15,,,,LEVEMENTE HERIDO,,
LC-2019-0029566,2019-01-15,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0030128,2019-01-15,,FEMENINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0030272,2019-01-15,,FEMENINO,57.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0030300,2019-01-15,,,,LEVEMENTE HERIDO,,
LC-2019-0030352,2019-01-15,,MASCULINO,50.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0221536,2019-04-09,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0030566,2019-01-15,,MASCULINO,63.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0030574,2019-01-15,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0030658,2019-01-15,,FEMENINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0030786,2019-01-15,,FEMENINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0030792,2019-01-15,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0030793,2019-01-15,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0030858,2019-01-15,,,,LEVEMENTE HERIDO,,
LC-2019-0028731,2019-01-15,,FEMENINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0035369,2019-01-15,,MASCULINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0031071,2019-01-16,,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0031424,2019-01-16,,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0031634,2019-01-16,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0031641,2019-01-16,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0032487,2019-01-16,,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0032487,2019-01-16,,FEMENINO,40.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0032605,2019-01-16,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0032607,2019-01-16,,MASCULINO,51.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0032657,2019-01-16,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0032657,2019-01-16,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0032834,2019-01-16,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0032903,2019-01-16,,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0033174,2019-01-16,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0033180,2019-01-16,,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0033263,2019-01-16,,MASCULINO,34.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0033333,2019-01-16,,MASCULINO,35.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0033368,2019-01-16,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0033399,2019-01-16,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0033412,2019-01-16,,FEMENINO,66.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0033440,2019-01-16,,FEMENINO,6.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0033459,2019-01-16,,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0033489,2019-01-16,,MASCULINO,22.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0033593,2019-01-16,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0037717,2019-01-16,,FEMENINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0043540,2019-01-16,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0033646,2019-01-17,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0033821,2019-01-17,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0033845,2019-01-17,,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0034229,2019-01-17,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0034229,2019-01-17,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0034229,2019-01-17,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0034229,2019-01-17,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0034601,2019-01-17,,MASCULINO,66.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0034601,2019-01-17,,MASCULINO,66.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0034710,2019-01-17,,FEMENINO,29.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0034889,2019-01-17,,MASCULINO,80.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0034914,2019-01-17,,,,LEVEMENTE HERIDO,,
LC-2019-0034915,2019-01-17,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0034987,2019-01-17,,MASCULINO,48.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0035011,2019-01-17,,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0035269,2019-01-17,,FEMENINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0035598,2019-01-17,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0035702,2019-01-17,,MASCULINO,45.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0035843,2019-01-17,,FEMENINO,43.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0035861,2019-01-17,,MASCULINO,28.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0035884,2019-01-17,,FEMENINO,65.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0035947,2019-01-17,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0036035,2019-01-17,,FEMENINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0036051,2019-01-17,,FEMENINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0036157,2019-01-17,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0036172,2019-01-17,,FEMENINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0036233,2019-01-17,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0036257,2019-01-17,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0045960,2019-01-17,,FEMENINO,66.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0033624,2019-01-17,,MASCULINO,26.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0036239,2019-01-18,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0036324,2019-01-18,,MASCULINO,21.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0036508,2019-01-18,,MASCULINO,32.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0036547,2019-01-18,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0036547,2019-01-18,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0036762,2019-01-18,,FEMENINO,25.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0037490,2019-01-18,,MASCULINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0037547,2019-01-18,,FEMENINO,41.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0037563,2019-01-18,,FEMENINO,71.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0037776,2019-01-18,,MASCULINO,31.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0037791,2019-01-18,,FEMENINO,67.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0037893,2019-01-18,,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0037893,2019-01-18,,FEMENINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0037893,2019-01-18,,FEMENINO,1.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0037898,2019-01-18,,MASCULINO,52.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0037918,2019-01-18,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0037939,2019-01-18,,,,LEVEMENTE HERIDO,,
LC-2019-0037956,2019-01-18,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0037956,2019-01-18,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0037998,2019-01-18,,MASCULINO,24.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0038196,2019-01-18,,,,LEVEMENTE HERIDO,,
LC-2019-0038545,2019-01-18,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0038664,2019-01-18,,MASCULINO,70.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0038880,2019-01-18,,FEMENINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0038880,2019-01-18,,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0038915,2019-01-18,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0039050,2019-01-18,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0039169,2019-01-18,,FEMENINO,36.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0039296,2019-01-18,,MASCULINO,42.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0039419,2019-01-18,,MASCULINO,33.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0039494,2019-01-18,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0040008,2019-01-18,,MASCULINO,,LEVEMENTE HERIDO,,
LC-2019-0040436,2019-01-18,,MASCULINO,44.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0052190,2019-01-18,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0054502,2019-01-18,,MASCULINO,38.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0081956,2019-01-18,,MASCULINO,39.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0039446,2019-01-19,,FEMENINO,17.0,LEVEMENTE HERIDO,,1_ 0 a 17 años
LC-2019-0039502,2019-01-19,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0039502,2019-01-19,,MASCULINO,23.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0039502,2019-01-19,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0039583,2019-01-19,,MASCULINO,79.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0039611,2019-01-19,,MASCULINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0039636,2019-01-19,,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0039636,2019-01-19,,MASCULINO,20.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0039736,2019-01-19,,FEMENINO,27.0,LEVEMENTE HERIDO,,2_ 18 a 29 años
LC-2019-0039781,2019-01-19,,MASCULINO,85.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0040002,2019-01-19,,MASCULINO,37.0,LEVEMENTE HERIDO,,3_ 30 a 39 años
LC-2019-0040015,2019-01-19,,MASCULINO,52.0,LEVEMENTE HERIDO,,5_ 50 a 59 años
LC-2019-0040126,2019-01-19,,FEMENINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0040126,2019-01-19,,MASCULINO,49.0,LEVEMENTE HERIDO,,4_ 45 a 49 años
LC-2019-0040126,2019-01-19,,FEMENINO,,LEVEMENTE HERIDO,,
LC-2019-0040179,2019-01-19,,MASCULINO,61.0,LEVEMENTE HERIDO,,6_ 60 años o mas
LC-2019-0040179,2019-01-19,,FEMENINO,61.0,LEVEMENTE HERIDO,,6_ 60 años o mas
