ID_HECHO,N_VICTIMAS,FECHA,HORA,COMUNA,TIPO_DE_CALLE,XY (CABA),LONGITUD,LATITUD,VEHICULO_ACUSADO
LC-2020-0042248,1,2020-01-21,0.0,8,AVENIDA,Point (98491.0873304888 93092.8794367199),-58.479767858452,-34.691531969258,AUTO
LC-2020-0042265,2,2020-01-21,0.0,2,CALLE,Point (105847.018398349 104159.046943164),-58.399564371973,-34.591762320173,
LC-2020-0042375,1,2020-01-21,5.0,10,AVENIDA,Point (97451.2017241206 100250.327013943),-58.491094661859,-34.627010175647,OBJETO FIJO
LC-2020-0042415,1,2020-01-21,14.0,4,AVENIDA,Point (108637.176936861 98681.3200638973),-58.369094965392,-34.641121182719,CAMION
LC-2020-0042455,1,2020-01-21,7.0,12,CALLE,Point (97051.3411552926 104591.163172024),-58.495439806558,-34.587878972366,MOTO
LC-2020-0042687,1,2020-01-21,7.0,4,AVENIDA,Point (103878.174640363 96688.4906738815),-58.420991991823,-34.659114045077,
LC-2020-0042742,1,2020-01-21,10.0,13,CALLE,Point (102320.155629649 108397.272703529),-58.43802009653,-34.553570796185,
LC-2020-0042839,1,2020-01-21,9.0,3,AVENIDA,Point (106293.882923403 101687.878091894),-58.394675182833,-34.614035855657,AUTO
LC-2020-0042971,1,2020-01-21,9.0,1,CALLE,Point (107938.656672502 103118.511499298),-58.376754905189,-34.601128223735,CAMION
LC-2020-0043116,1,2020-01-21,10.0,13,AVENIDA,Point (99259.2333264986 107079.455559283),-58.471371548643,-34.565452432051,AUTO
LC-2020-0043282,1,2020-01-21,10.0,3,AVENIDA,Point (106565.527583232 101711.19167744),-58.391713520434,-34.613824010185,
LC-2020-0043321,2,2020-01-21,13.0,8,CALLE,Point (98212.6554448504 93630.0265831086),-58.482805361437,-34.68668950151,
LC-2020-0043859,1,2020-01-21,16.0,10,CALLE,Point (97481.0667832186 100396.253549839),-58.490768538309,-34.625694812302,AUTO
LC-2020-0043901,1,2020-01-21,14.0,1,AVENIDA,Point (108574.827888364 101338.97776274),-58.36980170839,-34.617164579149,TRANSPORTE PUBLICO
LC-2020-0043939,1,2020-01-21,17.0,1,AVENIDA,Point (107946.947107664 104147.324025177),-58.376674087182,-34.591854006502,AUTO
LC-2020-0044039,1,2020-01-21,18.0,3,AVENIDA,Point (105643.08645263 102168.688255696),-58.40177422275,-34.60970538708,
LC-2020-0044077,1,2020-01-21,17.0,1,AUTOPISTA,Point (107543.763682637 101052.337538007),-58.381041666429,-34.619756510062,AUTO
LC-2020-0044423,1,2020-01-21,12.0,7,CALLE,Point (103123.267835528 99940.913103232),-58.429239256174,-34.62979806807,AUTO
LC-2020-0044525,1,2020-01-21,20.0,5,AVENIDA,Point (104321.692448616 99085.6991784974),-58.416165611246,-34.637503003733,CAMIONETA
LC-2020-0044582,1,2020-01-21,20.0,10,AVENIDA,Point (97203.2264516586 100516.621796818),-58.493797953997,-34.624609030973,AUTO
LC-2020-0044598,2,2020-01-21,23.0,10,AVENIDA,Point (97153.3303787662 100509.059370807),-58.49434208437,-34.624677061722,
LC-2020-0044629,1,2020-01-21,22.0,3,CALLE,Point (105370.167642674 102399.793851714),-58.404751250141,-34.607623555465,
LC-2020-0044657,1,2020-01-22,22.0,3,CALLE,Point (106108.634988328 100152.730872159),-58.396684051874,-34.627875385798,AUTO
LC-2020-0044680,1,2020-01-22,23.0,7,AVENIDA,Point (100017.862234633 99733.3697069426),-58.463105068088,-34.631673532995,AUTO
LC-2020-0044745,1,2020-01-22,1.0,3,AVENIDA,Point (106543.355685623 102220.370753405),-58.391959161626,-34.609234203568,MOTO
LC-2020-0044790,1,2020-01-22,0.0,2,CALLE,Point (105481.648386916 104855.340089827),-58.403551520421,-34.585487621342,MOTO
LC-2020-0044861,1,2020-01-22,20.0,1,AVENIDA,Point (107104.112073237 100760.536891746),-58.3858332518,-34.622390029979,
LC-2020-0045033,1,2020-01-22,7.0,14,CALLE,Point (105050.696237772 105478.216195011),-58.408252405388,-34.579874920857,AUTO
LC-2020-0045089,1,2020-01-22,8.0,4,AVENIDA,Point (105289.659199484 99127.4618031136),-58.405608797816,-34.637122055018,TRANSPORTE PUBLICO
LC-2020-0045126,1,2020-01-22,8.0,10,GRAL PAZ,Point (93842.5421165175 101425.934992632),-58.530438724257,-34.616397276137,
LC-2020-0045398,1,2020-01-22,10.0,4,AVENIDA,Point (109675.790819774 101078.959006237),-58.357794116096,-34.619498756952,
LC-2020-0045421,1,2020-01-22,8.0,,,,,,TRANSPORTE PUBLICO
LC-2020-0045766,1,2020-01-22,12.0,2,AVENIDA,Point (106054.021119916 105122.196788204),-58.397314748992,-34.583078872657,AUTO
LC-2020-0045792,1,2020-01-22,11.0,1,AVENIDA,Point (107433.796477131 100255.683192109),-58.382233829418,-34.626938657191,OBJETO FIJO
LC-2020-0045914,1,2020-01-22,12.0,12,CALLE,Point (96706.2921313128 108714.5741202),-58.499184586131,-34.550707525691,
LC-2020-0046099,1,2020-01-22,11.0,14,AVENIDA,Point (105630.675965641 106804.215258805),-58.401939957757,-34.567918766929,TAXI
LC-2020-0046237,1,2020-01-22,14.0,1,CALLE,Point (108169.963278049 103162.026650097),-58.374233691747,-34.600734157806,MOTO
LC-2020-0046361,1,2020-01-22,16.0,14,CALLE,Point (104681.770767374 104394.650518965),-58.41226738936,-34.589644396074,
LC-2020-0046538,1,2020-01-22,17.0,10,CALLE,Point (98866.7934760965 100000.66838774),-58.475657883002,-34.629263312135,AUTO
LC-2020-0046626,1,2020-01-22,15.0,6,CALLE,Point (100982.436968649 101348.104228561),-58.452587488957,-34.617117261191,MOTO
LC-2020-0046638,1,2020-01-22,17.0,11,AVENIDA,Point (95222.9354639728 104315.244531533),-58.515370912795,-34.590359251363,AUTO
LC-2020-0046758,1,2020-01-22,17.0,12,GRAL PAZ,Point (98376.4418966902 109821.711383256),-58.480985943801,-34.540731307118,CAMIONETA
LC-2020-0046766,1,2020-01-22,19.0,3,CALLE,Point (105508.188328285 101882.704906522),-58.403243152505,-34.612284083558,
LC-2020-0046938,1,2020-01-22,18.0,15,CALLE,Point (101743.134521773 104778.733662502),-58.444299834138,-34.586191132133,OBJETO FIJO
LC-2020-0046969,2,2020-01-22,17.0,8,,Point (99275.70888354280032218 94036.809274880666635),-58.471204,-34.683024,
LC-2020-0047007,1,2020-01-22,20.0,11,AVENIDA,Point (98737.1779833335 101118.881675521),-58.477069649658,-34.61918313855,AUTO
LC-2020-0047048,1,2020-01-22,18.0,3,AVENIDA,Point (106276.630593678 102203.60841064),-58.394867072815,-34.609386957646,
LC-2020-0047073,1,2020-01-22,18.0,1,CALLE,Point (109105.458556412 103357.860390146),-58.364037364385,-34.598961010667,
LC-2020-0047263,1,2020-01-23,1.0,15,CALLE,Point (99726.0853507176 105007.01334462),-58.466285050081,-34.584134650277,AUTO
LC-2020-0047280,1,2020-01-23,23.0,,,,,,AUTO
LC-2020-0047296,1,2020-01-23,2.0,4,CALLE,Point (108066.494092654 98001.7931229882),-58.375312922912,-34.647251297885,
LC-2020-0047446,1,2020-01-23,6.0,12,AVENIDA,Point (96137.0273810364 106026.367239469),-58.505399167835,-34.574938309181,AUTO
LC-2020-0047465,1,2020-01-23,7.0,8,,Point (97853.429948 93841.223379),-58.486725,-34.684785,
LC-2020-0047636,1,2020-01-23,7.0,4,AVENIDA,Point (107388.617797143 98522.2010178678),-58.382711506071,-34.642565230856,CAMION
LC-2020-0047714,5,2020-01-23,9.0,12,CALLE,Point (98960.4881153111 109706.019014354),-58.474623605745,-34.541775004901,TRANSPORTE PUBLICO
LC-2020-0047819,1,2020-01-23,9.0,15,AVENIDA,Point (100369.105587669 103615.634811972),-58.459275957108,-34.596677159276,AUTO
LC-2020-0048335,1,2020-01-23,13.0,1,AVENIDA,Point (108110.6121309 104143.724445095),-58.374890028462,-34.591885184022,
LC-2020-0048387,1,2020-01-23,23.0,3,AVENIDA,Point (105686.875785394 100619.758226662),-58.401286513111,-34.623667823073,MOTO
LC-2020-0048405,1,2020-01-23,22.0,2,AVENIDA,Point (106174.774045272 105088.073284312),-58.395998378116,-34.583385765056,CAMIONETA
LC-2020-0048423,3,2020-01-23,13.0,14,AVENIDA,Point (105031.853125973 106768.158476854),-58.408465326614,-34.568246873408,
LC-2020-0048486,1,2020-01-23,13.0,1,AUTOPISTA,Point (108916.48040002 100856.881426428),-58.366071371801,-34.62150748925,AUTO
LC-2020-0048731,1,2020-01-23,17.0,,,,,,
LC-2020-0048816,1,2020-01-23,16.0,5,CALLE,Point (104262.56489638 101524.735047351),-58.416822585693,-34.615516832229,AUTO
LC-2020-0048949,1,2020-01-23,16.0,1,AVENIDA,Point (106859.637021363 102244.923439246),-58.388511025936,-34.609010827509,
LC-2020-0048962,1,2020-01-23,16.0,1,AVENIDA,Point (108173.062592131 105332.163487682),-58.374220645319,-34.58117158066,AUTO
LC-2020-0048965,1,2020-01-23,17.0,5,AVENIDA,Point (104096.140678703 98880.2728382194),-58.41862459879,-34.639355706695,AUTO
LC-2020-0049028,1,2020-01-23,17.0,2,AVENIDA,Point (105921.702061309 104533.209425309),-58.398752870111,-34.588389031329,TAXI
LC-2020-0049173,1,2020-01-23,18.0,8,AVENIDA,Point (99036.3224644756 93684.9942208576),-58.473816706714,-34.68619515789,AUTO
LC-2020-0049179,1,2020-01-23,18.0,13,AVENIDA,Point (99858.925047108 110006.915941987),-58.464836015522,-34.539063127492,AUTO
LC-2020-0049475,1,2020-01-23,18.0,7,CALLE,Point (99572.4141012229 99424.5381669007),-58.46796315955,-34.63445734536,AUTO
LC-2020-0049517,1,2020-01-23,19.0,2,AVENIDA,Point (105712.064545367 104181.247451106),-58.401035578584,-34.591562947281,AUTO
LC-2020-0049599,1,2020-01-23,8.0,11,CALLE,Point (94958.3833096536 101829.479299197),-58.518269527461,-34.612765713536,AUTO
LC-2020-0049602,1,2020-01-23,9.0,11,AVENIDA,Point (95458.2709073489 104045.283330204),-58.512807152433,-34.592793880373,CAMIONETA
LC-2020-0049626,2,2020-01-23,13.0,11,GRAL PAZ,Point (95163.395206731 104936.542525175),-58.516016340596,-34.584758313143,CAMIONETA
LC-2020-0049753,1,2020-01-23,22.0,1,AVENIDA,Point (108400.511771683 104560.184115112),-58.371734078764,-34.58812872128,AUTO
LC-2020-0049768,1,2020-01-23,22.0,12,CALLE,Point (97860.6297774831 106812.008027245),-58.486612862679,-34.567861298195,AUTO
LC-2020-0049775,1,2020-01-23,7.0,1,,Point (109155.199210 100456.010860),-58.363464,-34.625119,
LC-2020-0047628,1,2020-01-23,8.0,,,,,,
LC-2020-0049803,1,2020-01-24,21.0,3,AVENIDA,Point (105258.353685547 102122.932314005),-58.405968607725,-34.61011987251,AUTO
LC-2020-0049808,1,2020-01-24,22.0,,,Point (107713.40641529716958757 100181.41969863539270591),-58.3791839983174,-34.6276060471671,
LC-2020-0049883,1,2020-01-24,0.0,4,AVENIDA,Point (106010.12507724 98441.6067584143),-58.397746296762,-34.64330067132,CAMION
LC-2020-0049983,1,2020-01-24,3.0,14,AVENIDA,Point (103615.328783743 107459.871221665),-58.423904642276,-34.562017325051,TAXI
LC-2020-0050253,1,2020-01-24,7.0,15,CALLE,Point (99356.9327037572 103075.961407534),-58.470310204684,-34.601541818933,MOTO
LC-2020-0050337,1,2020-01-24,9.0,1,CALLE,Point (107433.796477131 100255.683192109),-58.382233829418,-34.626938657191,TRANSPORTE PUBLICO
LC-2020-0050567,1,2020-01-24,9.0,6,AVENIDA,Point (103222.169514489 100229.205589436),-58.428161767353,-34.627198987559,CAMIONETA
LC-2020-0050653,2,2020-01-24,8.0,4,AVENIDA,Point (106061.326134674 97558.9418800525),-58.397181577782,-34.65125702657,CAMIONETA
LC-2020-0050812,1,2020-01-24,10.0,5,AVENIDA,Point (104084.831536058 100361.417837497),-58.418754985616,-34.626004148557,AUTO
LC-2020-0050886,2,2020-01-24,13.0,5,AVENIDA,Point (104084.831536058 100361.417837497),-58.418754985616,-34.626004148557,
LC-2020-0050933,1,2020-01-24,13.0,14,CALLE,Point (104018.643884982 104782.504951505),-58.419497403975,-34.586150876431,AUTO
LC-2020-0051059,1,2020-01-24,11.0,13,CALLE,Point (99770.5667817811 107149.553681227),-58.465799509252,-34.564820802447,MOVIL
LC-2020-0051160,1,2020-01-24,14.0,5,AVENIDA,Point (104457.366169859 100443.083062466),-58.414692943106,-34.625266455239,CAMIONETA
LC-2020-0051278,1,2020-01-24,14.0,9,AVENIDA,Point (99415.265077137 96700.0213185873),-58.469679091747,-34.659017037725,
LC-2020-0051725,1,2020-01-24,17.0,3,CALLE,Point (105004.276195064 102504.562721644),-58.408741004072,-34.606680954767,
LC-2020-0051737,1,2020-01-24,8.0,3,AVENIDA,Point (105464.946679451 103416.896219862),-58.403724400784,-34.598454471462,AUTO
LC-2020-0051842,1,2020-01-24,18.0,5,CALLE,Point (104629.311270642 99551.5599741507),-58.412813099088,-34.633302233856,AUTO
LC-2020-0052075,1,2020-01-24,20.0,4,AVENIDA,Point (104502.71227386 97093.2223289892),-58.414180867281,-34.655463134459,AUTO
LC-2020-0052079,1,2020-01-24,21.0,,,,,,PEATON
LC-2020-0052089,1,2020-01-24,21.0,4,CALLE,Point (108720.693122228 97992.2503657859),-58.368177013855,-34.647331997299,AUTO
LC-2020-0052319,1,2020-01-25,22.0,12,CALLE,Point (97881.7150660521 106095.614071344),-58.48638492026,-34.574319256358,
LC-2020-0052358,1,2020-01-25,1.0,1,AVENIDA,Point (108373.58553474 104655.387252765),-58.372028506325,-34.587270736998,AUTO
LC-2020-0052516,2,2020-01-25,5.0,1,AVENIDA,Point (109553.665706829 101968.258295577),-58.359135734004,-34.611483402001,
LC-2020-0052566,1,2020-01-25,7.0,6,AVENIDA,Point (102703.309115699 100138.407697715),-58.433819705583,-34.628018945895,
LC-2020-0052571,1,2020-01-25,8.0,13,GRAL PAZ,Point (99680.1062767909 110457.347802876),-58.466783795603,-34.535002649404,
LC-2020-0052700,1,2020-01-25,8.0,2,AVENIDA,Point (105303.261827674 103987.746358716),-58.405490509193,-34.593309420978,AUTO
LC-2020-0052792,1,2020-01-25,8.0,7,AVENIDA,Point (102860.932383469 97637.4152428516),-58.432092510339,-34.650563400092,AUTO
LC-2020-0052803,1,2020-01-25,12.0,6,CALLE,Point (102124.881810866 102526.420088441),-58.440133399457,-34.606493767944,AUTO
LC-2020-0052812,2,2020-01-25,0.0,15,AVENIDA,Point (102654.458954891 104195.322690359),-58.434364853669,-34.591448356789,TRANSPORTE PUBLICO
LC-2020-0052848,4,2020-01-25,13.0,5,AVENIDA,Point (103885.696679768 98837.6944320404),-58.420919652584,-34.639740332065,AUTO
LC-2020-0052884,2,2020-01-25,11.0,3,CALLE,Point (106118.447503996 102584.551904287),-58.396594426642,-34.605953922397,AUTO
LC-2020-0052888,1,2020-01-25,12.0,15,CALLE,Point (100409.868293302 105132.186432478),-58.458832232096,-34.583006274543,AUTO
LC-2020-0052893,1,2020-01-25,13.0,6,AVENIDA,Point (101640.799616002 102382.788218746),-58.445410783067,-34.607789387812,AUTO
LC-2020-0053121,1,2020-01-25,14.0,3,CALLE,Point (105678.617425885 100770.684420408),-58.401377568277,-34.622307360655,AUTO
LC-2020-0053175,1,2020-01-25,16.0,4,CALLE,Point (107738.975121094 98260.5274474737),-58.378887751619,-34.644921483243,AUTO
LC-2020-0053237,1,2020-01-25,18.0,3,CALLE,Point (104725.242753953 102222.754988619),-58.411781589918,-34.609222594028,
LC-2020-0053260,1,2020-01-25,18.0,10,AVENIDA,Point (96625.1438501884 101383.483753425),-58.500098297859,-34.616793022622,AUTO
LC-2020-0053291,1,2020-01-25,17.0,9,GRAL PAZ,Point (94644.0030072968 96592.2273550702),-58.521730718192,-34.659974639234,AUTO
LC-2020-0053358,1,2020-01-25,20.0,1,CALLE,Point (107661.933204885 100182.067877808),-58.379745326284,-34.627600587102,TRANSPORTE PUBLICO
LC-2020-0053435,1,2020-01-25,21.0,10,CALLE,Point (96600.0418955658 100316.164199092),-58.50037635084,-34.626414179826,AUTO
LC-2020-0053521,1,2020-01-26,21.0,3,CALLE,Point (106521.797487658 102618.412908107),-58.392197237965,-34.605646223512,AUTO
LC-2020-0053623,1,2020-01-26,0.0,4,AVENIDA,Point (104973.287345421 97401.1596569301),-58.409049250101,-34.652685130051,AUTO
LC-2020-0053669,1,2020-01-26,2.0,15,AVENIDA,Point (102202.565451113 102624.972990719),-58.439286711643,-34.605605211059,CAMIONETA
LC-2020-0053782,1,2020-01-26,2.0,11,AVENIDA,Point (99013.3005419959 101461.7852332),-58.47405837505,-34.616092384876,AUTO
LC-2020-0053949,1,2020-01-26,8.0,14,AVENIDA,Point (103662.913639291 103496.492060194),-58.42336930425,-34.597744873389,OBJETO FIJO
LC-2020-0053973,1,2020-01-26,8.0,14,AUTOPISTA,Point (104792.958411099 107062.989681364),-58.411070298103,-34.565590253608,AUTO
LC-2020-0053992,1,2020-01-26,9.0,6,AVENIDA,Point (102681.847407912 100144.179331862),-58.43405376773,-34.627966973337,AUTO
LC-2020-0054089,1,2020-01-26,8.0,1,AUTOPISTA,Point (108916.48040002 100856.881426428),-58.366071371801,-34.62150748925,
LC-2020-0054119,1,2020-01-26,11.0,11,GRAL PAZ,Point (94744.7143745004 103791.3140588),-58.520586930264,-34.595079828127,TRANSPORTE PUBLICO
LC-2020-0054191,1,2020-01-26,14.0,7,CALLE,Point (99811.8690174513 101365.63592671),-58.465351096584,-34.616959613687,AUTO
LC-2020-0054199,1,2020-01-26,12.0,12,AVENIDA,Point (99087.8346428443 109650.630405324),-58.47323636284,-34.542274433967,TRANSPORTE PUBLICO
LC-2020-0054222,1,2020-01-26,14.0,15,AVENIDA,Point (97752.7241486235 103533.378943687),-58.48779763047,-34.59741611649,AUTO
LC-2020-0054287,1,2020-01-26,8.0,4,CALLE,Point (105351.546446849 97940.6064654346),-58.404926411701,-34.647820481756,AUTO
LC-2020-0054370,1,2020-01-26,15.0,7,CALLE,Point (101777.92440124 99135.8000740388),-58.443909175722,-34.637058805474,AUTO
LC-2020-0054395,1,2020-01-26,17.0,5,AVENIDA,Point (103245.172909018 101613.822250529),-58.427916121254,-34.614717431276,
LC-2020-0054444,1,2020-01-26,0.0,14,AVENIDA,Point (105147.332820224 105113.76971133),-58.40719698834,-34.58315973227,
LC-2020-0054540,1,2020-01-26,19.0,,,,,,
LC-2020-0054601,1,2020-01-26,21.0,1,AVENIDA,Point (106818.618354169 101731.723966023),-58.388954149848,-34.61363728701,
LC-2020-0054632,1,2020-01-26,22.0,10,AVENIDA,Point (98781.2711358066 100170.360188824),-58.4765902805,-34.627733541795,MOTO
LC-2020-0054670,2,2020-01-26,21.0,9,AVENIDA,Point (98828.3100946455 97128.6190079703),-58.476081716692,-34.65515297542,OBJETO FIJO
LC-2020-0054711,1,2020-01-26,21.0,1,AVENIDA,Point (107785.074321454 100772.776629892),-58.378407840404,-34.622274791214,AUTO
LC-2020-0054727,1,2020-01-27,21.0,1,AVENIDA,Point (108149.189639151 101329.670752294),-58.374442681324,-34.617251922077,
LC-2020-0055115,3,2020-01-27,8.0,8,CALLE,Point (98315.4392221214 96235.1035154133),-58.481678335926,-34.663206687417,TRANSPORTE PUBLICO
LC-2020-0055186,1,2020-01-27,7.0,,,,,,AUTO
LC-2020-0055243,1,2020-01-27,8.0,14,AVENIDA,Point (105980.991385441 105385.932530915),-58.398112562863,-34.580701863501,TRANSPORTE PUBLICO
LC-2020-0055857,1,2020-01-27,12.0,3,CALLE,Point (106607.47153991 100323.661093044),-58.391245472041,-34.626331489852,AUTO
LC-2020-0056208,1,2020-01-27,14.0,14,AVENIDA,Point (105470.755463119 105320.727856503),-58.403673215587,-34.581292464096,AUTO
LC-2020-0056287,1,2020-01-27,17.0,14,AVENIDA,Point (103373.451163272 105668.332462549),-58.42653328892,-34.57816791121,TAXI
LC-2020-0056387,1,2020-01-27,14.0,6,AVENIDA,Point (101728.897445886 100614.955734043),-58.444446803274,-34.623725208427,CAMION
LC-2020-0056510,1,2020-01-27,17.0,,,,,,
LC-2020-0056530,1,2020-01-27,14.0,3,CALLE,Point (104765.090866343 102521.193731194),-58.411348792568,-34.606532161291,AUTO
LC-2020-0056831,1,2020-01-27,17.0,3,AVENIDA,Point (106568.512550374 101590.053834218),-58.391680044314,-34.614915976458,AUTO
LC-2020-0056959,1,2020-01-27,19.0,4,CALLE,Point (105483.814437958 97918.4983836),-58.403483518521,-34.648019079782,AUTO
LC-2020-0057101,1,2020-01-27,18.0,1,AVENIDA,Point (107271.277259036 103337.463470126),-58.384032320734,-34.599159406035,TRANSPORTE PUBLICO
LC-2020-0057241,1,2020-01-27,18.0,12,CALLE,Point (98549.2336068886 109435.678972104),-58.479104267003,-34.544211469382,
LC-2020-0057285,1,2020-01-27,19.0,13,AVENIDA,Point (100700.716847917 107520.922823159),-58.455663994724,-34.561472937606,TRANSPORTE PUBLICO
LC-2020-0057313,1,2020-01-27,9.0,13,CALLE,Point (101303.852457388 105401.857478305),-58.449088808528,-34.580574638802,CAMIONETA
LC-2020-0057321,1,2020-01-28,21.0,8,GRAL PAZ,Point (100077.952059488 91571.2330729391),-58.462449526216,-34.705249717475,
LC-2020-0057332,2,2020-01-28,20.0,11,CALLE,Point (97579.1870017897 101815.987376071),-58.489694403248,-34.612897004306,
LC-2020-0057450,2,2020-01-28,1.0,3,AVENIDA,Point (106425.939787211 101699.511425278),-58.393235405767,-34.613930176763,MOTO
LC-2020-0058123,1,2020-01-28,10.0,4,CALLE,Point (104576.975689733 97520.1535247277),-58.413373022964,-34.651614303195,TRANSPORTE PUBLICO
LC-2020-0058521,1,2020-01-28,12.0,15,AVENIDA,Point (100685.113806534 104641.7226682),-58.455831879269,-34.587427404654,AUTO
LC-2020-0058744,1,2020-01-28,13.0,1,CALLE,Point (107196.214022399 101711.117222445),-58.384836932698,-34.61382048636,
LC-2020-0058993,1,2020-01-28,11.0,1,CALLE,Point (108173.446131833 103855.241667524),-58.37420235089,-34.594485196921,TAXI
LC-2020-0059145,1,2020-01-28,16.0,4,CALLE,Point (104934.969180637 98122.9670053593),-58.409471399991,-34.646178686894,
LC-2020-0059227,1,2020-01-28,16.0,5,CALLE,Point (104221.293708598 102482.05076248),-58.417277289127,-34.606887363526,AUTO
LC-2020-0059293,1,2020-01-28,11.0,3,CALLE,Point (104964.250604058 103152.157089432),-58.409181124699,-34.600843458913,
LC-2020-0059306,1,2020-01-28,16.0,12,AVENIDA,Point (98016.99570416 105916.591844676),-58.484911035924,-34.575933323354,AUTO
LC-2020-0059395,1,2020-01-28,8.0,1,AVENIDA,Point (107419.956048989 103749.962761122),-58.382415088692,-34.595439906299,TRANSPORTE PUBLICO
LC-2020-0059399,1,2020-01-28,17.0,13,CALLE,Point (100604.321124857 108871.828585589),-58.456715243893,-34.549295258901,AUTO
LC-2020-0059505,2,2020-01-28,18.0,11,AVENIDA,Point (98217.0897415483 100514.661476805),-58.482742025844,-34.624629019612,
LC-2020-0059520,1,2020-01-28,14.0,13,CALLE,Point (102035.214255023 109304.901335304),-58.441126781162,-34.545389562114,OBJETO FIJO
LC-2020-0059637,1,2020-01-28,18.0,14,AVENIDA,Point (105110.031827252 106073.864800811),-58.407609254846,-34.574505180286,TAXI
LC-2020-0059818,1,2020-01-28,22.0,6,AVENIDA,Point (103239.576288709 100773.14425641),-58.427973987597,-34.622295657338,TRANSPORTE PUBLICO
LC-2020-0059879,1,2020-01-28,20.0,7,,Point (102402.231500 97965.730779),-58.437097,-34.647605,MOTO
LC-2020-0059893,1,2020-01-29,19.0,1,AVENIDA,Point (108574.827888364 101338.97776274),-58.36980170839,-34.617164579149,CAMIONETA
LC-2020-0060428,1,2020-01-29,8.0,9,GRAL PAZ,Point (95262.6271537539 96030.2972141259),-58.514985092019,-34.66504314584,CAMIONETA
LC-2020-0060468,1,2020-01-29,9.0,7,AVENIDA,Point (99167.5776261743 99756.8719229428),-58.472377976878,-34.631461291725,AUTO
LC-2020-0061104,1,2020-01-29,17.0,5,CALLE,Point (103745.915458138 101140.891027777),-58.422454236525,-34.618978945063,AUTO
LC-2020-0061308,1,2020-01-29,10.0,3,AVENIDA,Point (105729.220881505 102726.679158139),-58.400838846662,-34.604674953349,TRANSPORTE PUBLICO
LC-2020-0061313,1,2020-01-29,14.0,3,CALLE,Point (106232.463373182 103042.466577842),-58.395354722663,-34.601825408235,AUTO
LC-2020-0061350,2,2020-01-29,12.0,14,CALLE,Point (104657.82636873 105728.463730584),-58.412535612989,-34.577620909919,TAXI
LC-2020-0061399,1,2020-01-29,12.0,7,AVENIDA,Point (100716.332906597 99713.718062624),-58.455487753825,-34.631850467887,
LC-2020-0061420,1,2020-01-29,12.0,7,AVENIDA,Point (100716.332906597 99713.718062624),-58.455487753825,-34.631850467887,
LC-2020-0061588,1,2020-01-29,13.0,3,AVENIDA,Point (104845.318245338 100496.763834875),-58.410462691339,-34.624780817513,MOTO
LC-2020-0061625,1,2020-01-29,16.0,1,AVENIDA,Point (108597.319481693 101875.413064459),-58.369561866503,-34.612328751683,AUTO
